"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Marcolino E.C.; Santos R.C.; Clementino F.S.; Leal C.Q.A.M.; Soares M.C.D.S.; de Miranda F.A.N.; Souto R.Q.","Marcolino, Emanuella de Castro (57192415763); Santos, Renata Clemente Dos (57207981684); Clementino, Francisco de Sales (36959397800); Leal, Cláudia Quézia Amado Monteiro (57224082159); Soares, Maria Cidney da Silva (57218654815); de Miranda, Francisco Arnoldo Nunes (35769087000); Souto, Rafaella Queiroga (36678344100)","57192415763; 57207981684; 36959397800; 57224082159; 57218654815; 35769087000; 36678344100","Social distancing in times of covid-19: An analysis of its effects on domestic violence; [O distanciamento social em tempos de covid-19: Uma análise de seus rebatimentos em torno da violência doméstica]; [El distanciamiento social en tiempos de covid-19: Un análisis de sus implicaciones alrededor de la violencia doméstica]","2021","Interface: Communication, Health, Education","25","","e200363","","","","9","10.1590/INTERFACE.200363","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106946856&doi=10.1590%2fINTERFACE.200363&partnerID=40&md5=3d05764e329acd17962d0b4f9b3f13f1","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85106946856"
"Meira K.C.; Simões T.C.; Guimarães R.M.; Beserra da Silva P.G.; Mendonça A.B.; Cristina de Jesus J.; Covre-Sussai M.","Meira, Karina Cardoso (23473751000); Simões, Taynãna César (8687430600); Guimarães, Raphael Mendonça (23134500400); Beserra da Silva, Pedro Gilson (58483146600); Mendonça, Angelo Braga (57217285918); Cristina de Jesus, Jordana (58483146700); Covre-Sussai, Maira (56105304000)","23473751000; 8687430600; 23134500400; 58483146600; 57217285918; 58483146700; 56105304000","Female Homicides in Brazil and Its Major Regions (1980–2019): An Analysis of Age, Period, and Cohort Effects","2023","Violence Against Women","","","","","","","1","10.1177/10778012231183657","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164486455&doi=10.1177%2f10778012231183657&partnerID=40&md5=e45b7670e9972bb23172d4ec847c91a0","Article","Article in press","","Scopus","2-s2.0-85164486455"
"Aiquoc K.M.; de Souza A.M.G.; de Souza T.A.; Medeiros A.A.; Barbosa I.R.","Aiquoc, Kezauyn de Miranda (57221124871); de Souza, Ana Mayara Gomes (57221114335); de Souza, Talita Araujo (57218207621); Medeiros, Arthur de Almeida (57222163830); Barbosa, Isabelle Ribeiro (7005125593)","57221124871; 57221114335; 57218207621; 57222163830; 7005125593","Gender and race inequalities in adolescent and young adult homicide mortality rates: a multilevel ecological analysis of Brazilian municipalities; [Iniquidades de gênero e raça na mortalidade de adolescentes e adultos jovens por homicídio: uma análise ecológica multinível dos municípios brasileiros]","2022","Revista Brasileira de Epidemiologia","25","","e220025","","","","0","10.1590/1980-549720220025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139915625&doi=10.1590%2f1980-549720220025&partnerID=40&md5=97e45c036e830e692c1fd01be6bf6d6d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85139915625"
"Dantas E.S.O.; Guimarães J.","Dantas, Eder Samuel Oliveira (57213189602); Guimarães, Jacileide (7102733109)","57213189602; 7102733109","Circumstances involving female suicide: a psychosocial autopsy","2019","Online Brazilian Journal of Nursing","16","","","103","105","2","0","10.17665/1676-4285.20176161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135528767&doi=10.17665%2f1676-4285.20176161&partnerID=40&md5=187b677b06561baadad2920b403681c8","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85135528767"
"Shellock R.J.; Cvitanovic C.; McKinnon M.C.; Mackay M.; van Putten I.E.; Blythe J.; Kelly R.; Tuohy P.; Maltby K.M.; Mynott S.; Simmonds N.; Bailey M.; Begossi A.; Crona B.; Fakoya K.A.; Ferreira B.P.; Ferrer A.J.G.; Frangoudes K.; Gobin J.; Goh H.C.; Haapasaari P.; Hardesty B.D.; Häussermann V.; Hoareau K.; Hornidge A.-K.; Isaacs M.; Kraan M.; Li Y.; Liu M.; Lopes P.F.M.; Mlakar M.; Morrison T.H.; Oxenford H.A.; Pecl G.; Penca J.; Robinson C.; Selim S.A.; Skern-Mauritzen M.; Soejima K.; Soto D.; Spalding A.K.; Vadrot A.; Vaidianu N.; Webber M.; Wisz M.S.","Shellock, R.J. (57192276414); Cvitanovic, C. (25624329800); McKinnon, M.C. (55810314200); Mackay, M. (57201986091); van Putten, I.E. (35319396900); Blythe, J. (55993171700); Kelly, R. (57202729480); Tuohy, P. (57776942700); Maltby, K.M. (57194714474); Mynott, S. (57208160395); Simmonds, N. (58092801400); Bailey, M. (23990423300); Begossi, A. (6701814599); Crona, B. (57203064581); Fakoya, K.A. (24398947400); Ferreira, B.P. (7007036703); Ferrer, A.J.G. (56150887500); Frangoudes, K. (23492203100); Gobin, J. (6603902434); Goh, H.C. (56141384400); Haapasaari, P. (22957754700); Hardesty, B.D. (7005344194); Häussermann, V. (57204227116); Hoareau, K. (57224501788); Hornidge, A.-K. (20435989300); Isaacs, M. (16309718400); Kraan, M. (55838677100); Li, Y. (57201204382); Liu, M. (58603997100); Lopes, P.F.M. (56468837900); Mlakar, M. (6602164515); Morrison, T.H. (35964161000); Oxenford, H.A. (6602742668); Pecl, G. (6602413277); Penca, J. (35332856900); Robinson, C. (23045392200); Selim, S.A. (57205549382); Skern-Mauritzen, M. (36613814200); Soejima, K. (57776716800); Soto, D. (57195216901); Spalding, A.K. (56821669900); Vadrot, A. (46961423700); Vaidianu, N. (55971102000); Webber, M. (7103355856); Wisz, M.S. (23037763700)","57192276414; 25624329800; 55810314200; 57201986091; 35319396900; 55993171700; 57202729480; 57776942700; 57194714474; 57208160395; 58092801400; 23990423300; 6701814599; 57203064581; 24398947400; 7007036703; 56150887500; 23492203100; 6603902434; 56141384400; 22957754700; 7005344194; 57204227116; 57224501788; 20435989300; 16309718400; 55838677100; 57201204382; 58603997100; 56468837900; 6602164515; 35964161000; 6602742668; 6602413277; 35332856900; 23045392200; 57205549382; 36613814200; 57776716800; 57195216901; 56821669900; 46961423700; 55971102000; 7103355856; 23037763700","Building leaders for the UN Ocean Science Decade: a guide to supporting early career women researchers within academic marine research institutions","2023","ICES Journal of Marine Science","80","1","","56","75","19","3","10.1093/icesjms/fsac214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147517479&doi=10.1093%2ficesjms%2ffsac214&partnerID=40&md5=8e411f0b496861d79ac03af776612c0f","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85147517479"
"Araya B.M.; Aldersey H.M.; Camara S.; Alemu K.; Dyer S.; Velez M.P.","Araya, Bilen Mekonnen (57202835295); Aldersey, Heather M. (54396846900); Camara, Saionara (57818287500); Alemu, Kassahun (55551589600); Dyer, Silke (7102112017); Velez, Maria P. (59072389900)","57202835295; 54396846900; 57818287500; 55551589600; 7102112017; 59072389900","The varying estimation of infertility in Ethiopia: the need for a comprehensive definition","2024","BMC Women's Health","24","1","280","","","","0","10.1186/s12905-024-03118-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192454940&doi=10.1186%2fs12905-024-03118-8&partnerID=40&md5=f30005e4594cc1186a8fc0e2b2813ce6","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85192454940"
"Costa de Araújo A.C.; De Lima Paiva J.C.; De Sousa Lacerda J.; Marcos Molano M.","Costa de Araújo, Ana Cláudia (57195753827); De Lima Paiva, Jordana Crislayne (58555168900); De Sousa Lacerda, Juciano (57219054473); Marcos Molano, Mar (57208755929)","57195753827; 58555168900; 57219054473; 57208755929","Evaluation of health campaigns: A comprehensive review on the development of indicators; [Avaliação de campanhas de saúde: Uma revisão integrativa sobre a construção de indicadores]; [Evaluación de campañas de salud: Una revisión integral sobre la construcción de indicadores]","2021","Anuario Electronico de Estudios en Comunicacion Social Disertaciones","14","2","","","","","1","10.12804/revistas.urosario.edu.co/disertaciones/a.9432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163914472&doi=10.12804%2frevistas.urosario.edu.co%2fdisertaciones%2fa.9432&partnerID=40&md5=24f43751bed5b2fce355a22acdcefc52","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85163914472"
"de León F.G.; Castro Romero J.H.; Garey M.V.; Eleuterio A.A.","de León, Federico Garrido (58762670700); Castro Romero, Jair H. (58762054700); Garey, Michel V. (26023117100); Eleuterio, Ana Alice (57203959160)","58762670700; 58762054700; 26023117100; 57203959160","Scientific production in biodiversity: the gender gap continues in Brazilian universities","2023","Anais da Academia Brasileira de Ciencias","95","","e20221127","","","","0","10.1590/0001-3765202320221127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179018061&doi=10.1590%2f0001-3765202320221127&partnerID=40&md5=14da52b60f8fff35576fe9e16c4024e4","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85179018061"
"de Lima A.L.B.; Espelt A.; Bosque-Prous M.; Lima K.C.","de Lima, André Luiz Barbosa (57203974562); Espelt, Albert (17345404200); Bosque-Prous, Marina (56139411200); Lima, Kenio Costa (6701745564)","57203974562; 17345404200; 56139411200; 6701745564","Gender differences in disability among older adults in the context of social gender and income inequalities: 2013 Brazilian health survey; [Diferenças de gênero na incapacidade entre idosos no contexto de desigualdades sociais de gênero e de renda: Pesquisa nacional de saúde 2013]","2020","Revista Brasileira de Epidemiologia","23","","E200002","","","","4","10.1590/1980-549720200002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079849705&doi=10.1590%2f1980-549720200002&partnerID=40&md5=c5139c6adfc1e6ef3dd6e2cd768aacbf","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85079849705"
"Borges A.L.V.; Fujimori E.; Kuschnir M.C.C.; Do Nascimento Chofakian C.B.; De Moraes A.J.P.; Azevedo G.D.; Dos Santos K.F.; De Vasconcellos M.T.L.","Borges, Ana Luiza Vilela (12766108400); Fujimori, Elizabeth (7006312767); Kuschnir, Maria Cristina Caetano (6504652293); Do Nascimento Chofakian, Christiane Borges (56156721000); De Moraes, Ana Júlia Pantoja (7005281679); Azevedo, George Dantas (7003940403); Dos Santos, Karine Ferreira (57150522300); De Vasconcellos, Mauricio Teixeira Leite (6603621019)","12766108400; 7006312767; 6504652293; 56156721000; 7005281679; 7003940403; 57150522300; 6603621019","ERICA: Sexual initiation and contraception in Brazilian adolescents","2016","Revista de Saude Publica","50","","","1s","11s","10","34","10.1590/S01518-8787.2016050006686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959537012&doi=10.1590%2fS01518-8787.2016050006686&partnerID=40&md5=9db922214765e9584a3102c8fa895e80","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84959537012"
"De Medeiros R.D.; De Azevedo G.D.; Maranhão T.M.O.; Gonçalves A.K.; Barros Y.E.; De Araújo A.C.P.F.; Lima S.L.L.","De Medeiros, Robinson Dias (55045659700); De Azevedo, George Dantas (7003940403); Maranhão, Técia Maria de Oliveira (6603467534); Gonçalves, Ana Katherine (15750764600); Barros, Yasha Emerenciano (56120645200); De Araújo, Ana Cristina Pinheiro Fernandes (35621718400); Lima, Stênia Lins Leão (56120173800)","55045659700; 7003940403; 6603467534; 15750764600; 56120645200; 35621718400; 56120173800","Impact of sexual and reproductive health theme insertion in the undergraduate medical; [Impacto da inserção da temática saúde sexual e reprodutiva na graduação de medicina]","2014","Revista Brasileira de Ginecologia e Obstetricia","36","3","","107","112","5","5","10.1590/S0100-72032014000300003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898923406&doi=10.1590%2fS0100-72032014000300003&partnerID=40&md5=d3c2ca70cc0d057dfd39b94c8976bc86","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84898923406"
"Emond A.; Pollock J.; Da Costa N.; Maranhão T.; Macedo A.","Emond, Alan (7003602037); Pollock, Jon (7203035323); Da Costa, Nilma (19034090000); Maranhão, Técia (6603467535); Macedo, Albanita (7101906745)","7003602037; 7203035323; 19034090000; 6603467535; 7101906745","The effectiveness of community-based interventions to improve maternal and infant health in the Northeast of Brazil","2002","Revista Panamericana de Salud Publica/Pan American Journal of Public Health","12","2","","101","110","9","25","10.1590/S1020-49892002000800005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036690738&doi=10.1590%2fS1020-49892002000800005&partnerID=40&md5=9b1e2ffdd6dc446217a41cf205a49d12","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-0036690738"
"da Silva Cunha de Medeiros R.C.; de Medeiros J.A.; da Silva T.A.L.; de Andrade R.D.; de Medeiros D.C.; de Souza Araújo J.; de Oliveira A.M.G.; de Albuquerque Costa M.A.; de Araújo Tinoco Cabra B.G.; Dantas P.M.S.","da Silva Cunha de Medeiros, Rafaela Catherine (57216440250); de Medeiros, Jason Azevedo (55985791600); da Silva, Tatiane Andreza Lima (56242421800); de Andrade, Ricardo Dias (55986474700); de Medeiros, Danielle Coutinho (56241192100); de Souza Araújo, Juliany (57210357883); de Oliveira, Antônio Manuel Gouveia (36796012600); de Albuquerque Costa, Marcos Aurélio (57446693400); de Araújo Tinoco Cabra, Breno Guilherme (57446878900); Dantas, Paulo Moreira Silva (35195385400)","57216440250; 55985791600; 56242421800; 55986474700; 56241192100; 57210357883; 36796012600; 57446693400; 57446878900; 35195385400","Quality of life, socioeconomic and clinical factors, and physical exercise in persons living with HIV/AIDS","2017","Revista de Saude Publica","51","","66","","","","27","10.1590/S1518-8787.2017051006266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029668143&doi=10.1590%2fS1518-8787.2017051006266&partnerID=40&md5=6b4df8ac3f8e841f53c1c7582d911554","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85029668143"
"da Silva H.C.; Pessoa R.L.; de Menezes R.M.P.","da Silva, Hilderjane Carla (55834607300); Pessoa, Renata de Lima (58832041400); de Menezes, Rejane Maria Paiva (6602075242)","55834607300; 58832041400; 6602075242","Trauma in elderly people: Access to the health system through pre-hospital care","2016","Revista Latino-Americana de Enfermagem","24","","e2690","","","","11","10.1590/1518-8345.0959.2690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969180496&doi=10.1590%2f1518-8345.0959.2690&partnerID=40&md5=ac642e7460b8c30d4e723fb1fb545884","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84969180496"
"Machado H.P.V.; Gazola S.; Dos Santos Fabricio J.; Anez M.E.M.","Machado, Hilka Pelizza Vier (55804021600); Gazola, Sebastião (6506935003); Dos Santos Fabricio, Joiceli (57221504237); Anez, Miguel Eduardo Moreno (55794931200)","55804021600; 6506935003; 57221504237; 55794931200","Women entrepreneurs: Reasons and difficulties for starting in business","2016","Revista de Administracao Mackenzie","17","3","","15","38","23","6","10.1590/1678-69712016/administracao.v17n3p15-38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064706728&doi=10.1590%2f1678-69712016%2fadministracao.v17n3p15-38&partnerID=40&md5=d8185a60cebb4a26e205dce51252aa67","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85064706728"
"Pirkle C.M.; De Albuquerque Sousa A.C.P.; Alvarado B.; Zunzunegui M.-V.","Pirkle, Catherine M. (19934137900); De Albuquerque Sousa, Ana Carolina Patrício (54381359800); Alvarado, Beatriz (6603251447); Zunzunegui, Maria-Victoria (7003934654)","19934137900; 54381359800; 6603251447; 7003934654","Early maternal age at first birth is associated with chronic diseases and poor physical performance in older age: Cross-sectional analysis from the International Mobility in Aging Study","2014","BMC Public Health","14","1","293","","","","77","10.1186/1471-2458-14-293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898474640&doi=10.1186%2f1471-2458-14-293&partnerID=40&md5=8f89905726d6910dafb186c602af78f0","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84898474640"
"Machado H.P.V.; Gazola S.; Anez M.E.M.","Machado, Hilka Pelizza Vier (55804021600); Gazola, Sebastião (6506935003); Anez, Miguel Eduardo Moreno (55794931200)","55804021600; 6506935003; 55794931200","Creation of enterprises by women: A study with entrepreneurs in Natal, Rio Grande do Norte; [Criação de empresas por mulheres: um estudo com empreendedoras em natal, rio grande do norte]","2013","Revista de Administracao Mackenzie","14","5","","177","200","23","4","10.1590/S1678-69712013000500007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013360526&doi=10.1590%2fS1678-69712013000500007&partnerID=40&md5=109dfb51c4c2c1697649303853eba8f4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85013360526"
"Balegamire S.; Aubin M.-J.; Curcio C.-L.; Alvarado B.; Guerra R.O.; Ylli A.; Deshpande N.; Zunzunegui M.-V.","Balegamire, Safari (57203919936); Aubin, Marie-Josée (7005366870); Curcio, Carmen-Lucia (25031339400); Alvarado, Beatriz (6603251447); Guerra, Ricardo O. (57202408396); Ylli, Alban (14069483600); Deshpande, Nandini (14028015100); Zunzunegui, Maria-Victoria (7003934654)","57203919936; 7005366870; 25031339400; 6603251447; 57202408396; 14069483600; 14028015100; 7003934654","Factors Associated With Visual Impairment and Eye Care Utilization: The International Mobility in Aging Study","2018","Journal of Aging and Health","30","9","","1369","1388","19","5","10.1177/0898264317716360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053505409&doi=10.1177%2f0898264317716360&partnerID=40&md5=ec06cdecf59908eda80036ce36e57406","Article","Final","","Scopus","2-s2.0-85053505409"
"De Castro A.F.; Amaro V.E.; Souto M.V.S.; Grigio A.M.; De Freitas C.C.M.","De Castro, A.F. (55019156600); Amaro, V.E. (6506521492); Souto, M.V.S. (55025106600); Grigio, A.M. (8642522300); De Freitas, C.C.M. (55019664900)","55019156600; 6506521492; 55025106600; 8642522300; 55019664900","Modeling and development of a computational system for evaluation of the coastal dynamics of Macau area, Rio Grande do Norte State, Brazil","2011","Journal of Coastal Research","","SPEC. ISSUE 64","","1648","1652","4","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857407863&partnerID=40&md5=0a19d6ed204b3e431b4d711dc49d60f6","Conference paper","Final","","Scopus","2-s2.0-84857407863"
"Damasceno É.B.; de Figueiredo J.G.; França J.M.B.; Veras J.C.D.; Borges R.E.A.; de Melo L.P.","Damasceno, Éverson de Brito (57200496423); de Figueiredo, Jakson Gomes (57200506323); França, Jean Marcel Bezerra (57200494520); Veras, Júlio Cesar Duarte (57200500953); Borges, Raul Elton Araújo (57196220227); de Melo, Lucas Pereira (45561073700)","57200496423; 57200506323; 57200494520; 57200500953; 57196220227; 45561073700","Experience of people living with the berardinelli-seip syndrome in the brazilian northeast; [Experiência de pessoas que vivem com a Síndrome de Berardinelli-Seip no Nordeste brasileiro]","2018","Ciencia e Saude Coletiva","23","2","","389","398","9","1","10.1590/1413-81232018232.16802017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041405850&doi=10.1590%2f1413-81232018232.16802017&partnerID=40&md5=4f745ea1edc553af5635510eb74d602a","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85041405850"
"Guedes D.T.; Vafaei A.; Alvarado B.E.; Curcio C.L.; Guralnik J.M.; Zunzunegui M.V.; Guerra R.O.","Guedes, Dimitri Taurino (56522789200); Vafaei, Afshin (36440385500); Alvarado, Beatriz Eugenia (6603251447); Curcio, Carmen Lucia (25031339400); Guralnik, Jack M. (36048591800); Zunzunegui, María Victoria (7003934654); Guerra, Ricardo Oliveira (57202408396)","56522789200; 36440385500; 6603251447; 25031339400; 36048591800; 7003934654; 57202408396","Experiences of violence across life course and its effects on mobility among participants in the International Mobility in Aging Study","2016","BMJ Open","6","10","e012339","","","","22","10.1136/bmjopen-2016-012339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991730477&doi=10.1136%2fbmjopen-2016-012339&partnerID=40&md5=4170a718e4c54cd55f01d8cac4cdd8fe","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84991730477"
"de Brum Vieira P.; Giordani R.B.; Macedo A.J.; Tasca T.","de Brum Vieira, Patrícia (57220167944); Giordani, Raquel Brandt (16679206900); Macedo, Alexandre José (16555692200); Tasca, Tiana (6603870598)","57220167944; 16679206900; 16555692200; 6603870598","Natural and synthetic compound anti-Trichomonas vaginalis: an update review","2015","Parasitology Research","114","4","","1249","1261","12","36","10.1007/s00436-015-4340-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925494062&doi=10.1007%2fs00436-015-4340-3&partnerID=40&md5=5378c8caa7603b30381eeae238d19abc","Review","Final","","Scopus","2-s2.0-84925494062"
"Moreira S. da N.T.; Galva̧o L.L.L.F.; Melo C.O.M.; de Azevedo G.D.","Moreira, Simone da Nóbrega Tomaz (14832787900); Galva̧o, Lílian Lira Lisboa Fagundes (23012319400); Melo, Carmen Oliveira Medeiros (15045218800); de Azevedo, George Dantas (7003940403)","14832787900; 23012319400; 15045218800; 7003940403","Physical violence against women from the perspective of health professionals; [Violência física contra a mulher na perspectiva de profissionais de saúde]","2008","Revista de Saude Publica","42","6","","1053","1059","6","21","10.1590/s0034-89102008005000058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149513464&doi=10.1590%2fs0034-89102008005000058&partnerID=40&md5=3cb2fbcdf08277580f319393f0847405","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-58149513464"
"Medeiros R.D.; Azevedo G.D.; Ferro D.; Costa R.C.","Medeiros, Robinson D. (52264044000); Azevedo, George D. (7003940403); Ferro, Dayara (36812966900); Costa, Rayanna C. (53979493700)","52264044000; 7003940403; 36812966900; 53979493700","Human, sexual and reproductive rights in health care","2011","Medical Education","45","11","","1139","","","1","10.1111/j.1365-2923.2011.04134.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054050343&doi=10.1111%2fj.1365-2923.2011.04134.x&partnerID=40&md5=2d9ded91eebe3375992232607f23b60b","Note","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-80054050343"
"Andrade A.; Ramos A.S.M.; da Costa R.R.A.","Andrade, Adrianne (57185004200); Ramos, Anatalia Saraiva Martins (56029806200); da Costa, Ruan Rodrigo Araújo (56029594800)","57185004200; 56029806200; 56029594800","Gender differences in the adoption of e-readers; [Diferenças de gênero na adoção de E-readers]","2013","19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime","2","","","1147","1156","9","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893641142&partnerID=40&md5=349e0e9f5fe8a09b656d1796a61406de","Conference paper","Final","","Scopus","2-s2.0-84893641142"
"Costa N.D.L.; Paes N.A.; Ramos P.C.F.; Formiga M.C.D.C.","Costa, Nilma Dias Leão (15519398600); Paes, Neir Antunes (55663718200); Ramos, Paulo César Formiga (15520057500); Formiga, Maria Célia De Carvalho (15519196900)","15519398600; 55663718200; 15520057500; 15519196900","Wishes, intention and behavior in reproductive health: The practice of cesarean section in a city in the northeast of Brazil; [Desejo, intenção e comportamento na saúde reprodutiva: A prática da cesárea em cidade do Nordeste do Brasil]","2006","Revista Brasileira de Ginecologia e Obstetricia","28","7","","388","396","8","7","10.1590/S0100-72032006000700003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845499747&doi=10.1590%2fS0100-72032006000700003&partnerID=40&md5=72fbe7ef5f6cf40f08f3532967a4172b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-33845499747"
"Barbosa L.B.; Dimenstein M.; Leite J.F.","Barbosa, Laís Barreto (56175981900); Dimenstein, Magda (14066946600); Leite, Jáder Ferreira (14067759400)","56175981900; 14066946600; 14067759400","Women, violence and mental healthcare: Issues for (re) think the reception services in daily life; [Mulheres, violência e atenção em saúde mental: Questões para (re) pensar o acolhimento no cotidiano dos serviços]","2014","Avances en Psicologia Latinoamericana","32","2","","311","322","11","8","10.12804/apl32.2.2014.09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901194751&doi=10.12804%2fapl32.2.2014.09&partnerID=40&md5=e970e5e6ec6a9cdf0eab1b7f844069c9","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84901194751"
"Tavares T.R.P.; de Melo L.P.","Tavares, Thais Raquel Pires (57212796317); de Melo, Lucas Pereira (45561073700)","57212796317; 45561073700","“We live on the tightrope”: The experience of health professionals working with HIV/AIDS in a remote area of Northeast Brazil; [“a gente vive em cima da corda bamba”: Experiência de profissionais da saúde que trabalham com o HIV/aids em uma área remota do nordeste brasileiro]; [“vivimos sobre una cuerda floja”: Experiencia de profesionales de salud que trabajan con VIH/SIDA en una área remota del nordeste brasileño]","2018","Cadernos de Saude Publica","34","11","e00063618","","","","3","10.1590/0102-311x00063618","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056664241&doi=10.1590%2f0102-311x00063618&partnerID=40&md5=e86fe6f369f03a3ebd48a1990e1bb639","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85056664241"
"Lima J.A.; Alberto M.F.P.","Lima, Joana Azevêdo (36768575700); Alberto, Maria de Fátima Pereira (55257366700)","36768575700; 55257366700","Psychological urges in care for mothers in cases of domestic abuse; [Urgências psicológicas no cuidado às mães em casos de abuso sexual intrafamiliar]","2016","Estudos de Psicologia","21","3","","337","347","10","2","10.5935/1678-4669.20160032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013637124&doi=10.5935%2f1678-4669.20160032&partnerID=40&md5=627d5fdde036334261556ea1ae5b0ec3","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85013637124"
"Accioly I.V.; Lima-Filho P.A.; Santos T.L.; Barbosa A.C.A.; Campos L.B.S.; Souza J.V.; Araújo W.C.; Molina W.F.","Accioly, Ingrid V. (24477183100); Lima-Filho, Paulo A. (51864260500); Santos, Terezinha L. (55995323300); Barbosa, Ana C. A. (55995196600); Campos, Lourdes B. Santos (55994963300); Souza, Josemairy V. (55994523700); Araújo, Washington C. (55994876400); Molina, Wagner F. (6602902653)","24477183100; 51864260500; 55995323300; 55995196600; 55994963300; 55994523700; 55994876400; 6602902653","Sexual dimorphism in Litopenaeus vannamei (Decapoda) identified by geometric morphometrics","2013","Pan-American Journal of Aquatic Sciences","8","4","","276","281","5","22","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891910456&partnerID=40&md5=c48c167179f8957adf6074e5fb8499b7","Article","Final","","Scopus","2-s2.0-84891910456"
"Barreto L.; Dimenstein M.; Leite J.F.","Barreto, Laís (57125726500); Dimenstein, Magda (14066946600); Leite, Jáder Ferreira (14067759400)","57125726500; 14066946600; 14067759400","Attention to women in gender violence situation with demands in mental health; [Atenção a mulheres em situação de violência com demandas em saúde mental]","2013","Athenea Digital","13","3","","195","207","12","7","10.5565/rev/athenead/v13n3.1155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887529243&doi=10.5565%2frev%2fathenead%2fv13n3.1155&partnerID=40&md5=d7ea08aa173f63be5d5cd1d02dc60108","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84887529243"
"de Oliveira Crispim J.C.; Lopes Consolaro M.E.; Machado P.R.; da Silveira Gonçalves A.K.","de Oliveira Crispim, Janaina Cristiana (54791944000); Lopes Consolaro, Márcia Edilaine (8593723100); Machado, Paula Renata (55612567000); da Silveira Gonçalves, Ana Katherine (15750764600)","54791944000; 8593723100; 55612567000; 15750764600","Immunity, immunopathology, and human vaccine development against sexually transmitted chlamydia trachomatis","2014","Chlamydia: Prevalence, Pathogenesis and Prevention","","","","59","84","25","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955136534&partnerID=40&md5=3cacaf522272a9dc2f0993f580a151ff","Book chapter","Final","","Scopus","2-s2.0-84955136534"
